2010,7,22,ABC,Buy,100
2010,7,29,ABC,Sell,100
2010,7,27,ABC,Buy,100
2010,8,3,ABC,Sell,100
2010,11,9,ABC,Buy,100
2010,11,16,ABC,Sell,100
2010,3,30,ABT,Buy,100
2010,4,7,ABT,Sell,100
2010,4,22,ABT,Buy,100
2010,4,29,ABT,Sell,100
2010,4,6,ACN,Buy,100
2010,4,13,ACN,Sell,100
2010,11,11,ACN,Buy,100
2010,11,18,ACN,Sell,100
2010,3,12,ADM,Buy,100
2010,3,19,ADM,Sell,100
2010,11,2,ADM,Buy,100
2010,11,9,ADM,Sell,100
2010,12,8,AEP,Buy,100
2010,12,15,AEP,Sell,100
2010,3,24,AES,Buy,100
2010,3,31,AES,Sell,100
2010,4,15,AET,Buy,100
2010,4,22,AET,Sell,100
2010,11,10,AIZ,Buy,100
2010,11,17,AIZ,Sell,100
2010,10,6,AKAM,Buy,100
2010,10,13,AKAM,Sell,100
2010,4,21,AMGN,Buy,100
2010,4,28,AMGN,Sell,100
2010,12,13,AMT,Buy,100
2010,12,20,AMT,Sell,100
2010,2,19,APOL,Buy,100
2010,2,26,APOL,Sell,100
2010,10,14,APOL,Buy,100
2010,10,21,APOL,Sell,100
2010,4,23,ARG,Buy,100
2010,4,30,ARG,Sell,100
2010,9,8,ARG,Buy,100
2010,9,15,ARG,Sell,100
2010,11,5,ARG,Buy,100
2010,11,12,ARG,Sell,100
2010,11,9,ARG,Buy,100
2010,11,16,ARG,Sell,100
2010,3,4,AVY,Buy,100
2010,3,11,AVY,Sell,100
2010,10,5,AXP,Buy,100
2010,10,12,AXP,Sell,100
2010,11,10,BA,Buy,100
2010,11,17,BA,Sell,100
2010,10,14,BAC,Buy,100
2010,10,21,BAC,Sell,100
2010,4,22,BAX,Buy,100
2010,4,29,BAX,Sell,100
2010,6,17,BBBY,Buy,100
2010,6,24,BBBY,Sell,100
2010,10,14,BBT,Buy,100
2010,10,21,BBT,Sell,100
2010,12,7,BBY,Buy,100
2010,12,14,BBY,Sell,100
2010,12,14,BBY,Buy,100
2010,12,21,BBY,Sell,100
2010,3,12,BCR,Buy,100
2010,3,19,BCR,Sell,100
2010,4,22,BDX,Buy,100
2010,4,29,BDX,Sell,100
2010,4,26,BDX,Buy,100
2010,5,3,BDX,Sell,100
2010,12,20,BEN,Buy,100
2010,12,28,BEN,Sell,100
2010,12,22,BEN,Buy,100
2010,12,30,BEN,Sell,100
2010,10,26,BF.B,Buy,100
2010,11,2,BF.B,Sell,100
2010,8,3,BHI,Buy,100
2010,8,10,BHI,Sell,100
2010,8,5,BIG,Buy,100
2010,8,12,BIG,Sell,100
2010,11,4,BIG,Buy,100
2010,11,11,BIG,Sell,100
2010,12,6,BIG,Buy,100
2010,12,13,BIG,Sell,100
2010,4,8,BIIB,Buy,100
2010,4,15,BIIB,Sell,100
2010,4,13,BIIB,Buy,100
2010,4,20,BIIB,Sell,100
2010,4,21,BIIB,Buy,100
2010,4,28,BIIB,Sell,100
2010,10,25,BK,Buy,100
2010,11,1,BK,Sell,100
2010,4,6,BLK,Buy,100
2010,4,13,BLK,Sell,100
2010,4,15,BMY,Buy,100
2010,4,22,BMY,Sell,100
2010,4,21,BMY,Buy,100
2010,4,28,BMY,Sell,100
2010,11,8,BMY,Buy,100
2010,11,15,BMY,Sell,100
2010,4,6,BRK.B,Buy,100
2010,4,13,BRK.B,Sell,100
2010,3,15,BSX,Buy,100
2010,3,22,BSX,Sell,100
2010,8,3,CAG,Buy,100
2010,8,10,CAG,Sell,100
2010,11,9,CBS,Buy,100
2010,11,16,CBS,Sell,100
2010,4,12,CELG,Buy,100
2010,4,19,CELG,Sell,100
2010,4,21,CELG,Buy,100
2010,4,28,CELG,Sell,100
2010,12,6,CELG,Buy,100
2010,12,13,CELG,Sell,100
2010,3,12,CF,Buy,100
2010,3,19,CF,Sell,100
2010,4,13,CF,Buy,100
2010,4,20,CF,Sell,100
2010,4,23,CF,Buy,100
2010,4,30,CF,Sell,100
2010,11,2,CFN,Buy,100
2010,11,9,CFN,Sell,100
2010,3,18,CHK,Buy,100
2010,3,25,CHK,Sell,100
2010,3,22,CHK,Buy,100
2010,3,29,CHK,Sell,100
2010,10,22,CHK,Buy,100
2010,10,29,CHK,Sell,100
2010,4,14,CI,Buy,100
2010,4,21,CI,Sell,100
2010,4,21,CI,Buy,100
2010,4,28,CI,Sell,100
2010,4,26,CI,Buy,100
2010,5,3,CI,Sell,100
2010,11,2,CLX,Buy,100
2010,11,9,CLX,Sell,100
2010,12,31,CMG,Buy,100
2010,12,31,CMG,Sell,100
2010,10,26,CMI,Buy,100
2010,11,2,CMI,Sell,100
2010,10,15,COF,Buy,100
2010,10,22,COF,Sell,100
2010,3,18,COG,Buy,100
2010,3,25,COG,Sell,100
2010,9,17,COG,Buy,100
2010,9,24,COG,Sell,100
2010,10,26,COG,Buy,100
2010,11,2,COG,Sell,100
2010,11,10,COL,Buy,100
2010,11,17,COL,Sell,100
2010,4,15,COST,Buy,100
2010,4,22,COST,Sell,100
2010,4,26,COV,Buy,100
2010,5,3,COV,Sell,100
2010,11,10,CPB,Buy,100
2010,11,17,CPB,Sell,100
2010,9,29,CRM,Buy,100
2010,10,6,CRM,Sell,100
2010,10,6,CRM,Buy,100
2010,10,13,CRM,Sell,100
2010,10,11,CRM,Buy,100
2010,10,18,CRM,Sell,100
2010,11,11,CSC,Buy,100
2010,11,18,CSC,Sell,100
2010,11,11,CSCO,Buy,100
2010,11,18,CSCO,Sell,100
2010,4,23,CTL,Buy,100
2010,4,30,CTL,Sell,100
2010,10,6,CTXS,Buy,100
2010,10,13,CTXS,Sell,100
2010,4,26,CVH,Buy,100
2010,5,3,CVH,Sell,100
2010,10,6,CVH,Buy,100
2010,10,13,CVH,Sell,100
2010,11,11,DELL,Buy,100
2010,11,18,DELL,Sell,100
2010,11,9,DF,Buy,100
2010,11,16,DF,Sell,100
2010,10,20,DGX,Buy,100
2010,10,27,DGX,Sell,100
2010,4,7,DHI,Buy,100
2010,4,14,DHI,Sell,100
2010,11,4,DISCA,Buy,100
2010,11,11,DISCA,Sell,100
2010,3,9,DNB,Buy,100
2010,3,16,DNB,Sell,100
2010,3,18,DO,Buy,100
2010,3,25,DO,Sell,100
2010,4,22,DPS,Buy,100
2010,4,29,DPS,Sell,100
2010,9,9,DPS,Buy,100
2010,9,16,DPS,Sell,100
2010,12,31,DPS,Buy,100
2010,12,31,DPS,Sell,100
2010,12,21,DRI,Buy,100
2010,12,29,DRI,Sell,100
2010,12,6,DTV,Buy,100
2010,12,13,DTV,Sell,100
2010,12,8,DUK,Buy,100
2010,12,15,DUK,Sell,100
2010,4,1,DV,Buy,100
2010,4,9,DV,Sell,100
2010,8,6,DV,Buy,100
2010,8,13,DV,Sell,100
2010,10,14,DV,Buy,100
2010,10,21,DV,Sell,100
2010,7,23,DVA,Buy,100
2010,7,30,DVA,Sell,100
2010,9,14,DVA,Buy,100
2010,9,21,DVA,Sell,100
2010,12,16,DVA,Buy,100
2010,12,23,DVA,Sell,100
2010,3,18,DVN,Buy,100
2010,3,25,DVN,Sell,100
2010,4,22,EBAY,Buy,100
2010,4,29,EBAY,Sell,100
2010,12,21,EBAY,Buy,100
2010,12,29,EBAY,Sell,100
2010,10,26,ECL,Buy,100
2010,11,2,ECL,Sell,100
2010,12,6,ECL,Buy,100
2010,12,13,ECL,Sell,100
2010,11,3,EOG,Buy,100
2010,11,10,EOG,Sell,100
2010,4,15,ESRX,Buy,100
2010,4,22,ESRX,Sell,100
2010,7,22,ESRX,Buy,100
2010,7,29,ESRX,Sell,100
2010,3,22,ETFC,Buy,100
2010,3,29,ETFC,Sell,100
2010,10,21,ETFC,Buy,100
2010,10,28,ETFC,Sell,100
2010,10,21,ETR,Buy,100
2010,10,28,ETR,Sell,100
2010,12,7,ETR,Buy,100
2010,12,14,ETR,Sell,100
2010,9,20,EW,Buy,100
2010,9,27,EW,Sell,100
2010,10,25,EW,Buy,100
2010,11,1,EW,Sell,100
2010,10,22,EXC,Buy,100
2010,10,29,EXC,Sell,100
2010,10,22,FE,Buy,100
2010,10,29,FE,Sell,100
2010,10,8,FFIV,Buy,100
2010,10,15,FFIV,Sell,100
2010,10,15,FHN,Buy,100
2010,10,22,FHN,Sell,100
2010,4,23,FII,Buy,100
2010,4,30,FII,Sell,100
2010,10,1,FIS,Buy,100
2010,10,8,FIS,Sell,100
2010,4,8,FRX,Buy,100
2010,4,15,FRX,Sell,100
2010,12,7,GAS,Buy,100
2010,12,14,GAS,Sell,100
2010,4,21,GILD,Buy,100
2010,4,28,GILD,Sell,100
2010,4,26,GILD,Buy,100
2010,5,3,GILD,Sell,100
2010,11,4,GIS,Buy,100
2010,11,11,GIS,Sell,100
2010,11,9,GIS,Buy,100
2010,11,16,GIS,Sell,100
2010,6,16,GME,Buy,100
2010,6,23,GME,Sell,100
2010,10,14,GME,Buy,100
2010,10,21,GME,Sell,100
2010,4,26,GOOG,Buy,100
2010,5,3,GOOG,Sell,100
2010,4,20,GS,Buy,100
2010,4,27,GS,Sell,100
2010,12,28,HAS,Buy,100
2010,12,31,HAS,Sell,100
2010,12,31,HAS,Buy,100
2010,12,31,HAS,Sell,100
2010,4,23,HCBK,Buy,100
2010,4,30,HCBK,Sell,100
2010,10,14,HCBK,Buy,100
2010,10,21,HCBK,Sell,100
2010,10,21,HCBK,Buy,100
2010,10,28,HCBK,Sell,100
2010,4,15,HCN,Buy,100
2010,4,22,HCN,Sell,100
2010,11,9,HCN,Buy,100
2010,11,16,HCN,Sell,100
2010,11,11,HCN,Buy,100
2010,11,18,HCN,Sell,100
2010,12,14,HCN,Buy,100
2010,12,21,HCN,Sell,100
2010,4,15,HCP,Buy,100
2010,4,22,HCP,Sell,100
2010,11,9,HCP,Buy,100
2010,11,16,HCP,Sell,100
2010,11,11,HCP,Buy,100
2010,11,18,HCP,Sell,100
2010,11,11,HNZ,Buy,100
2010,11,18,HNZ,Sell,100
2010,8,6,HPQ,Buy,100
2010,8,13,HPQ,Sell,100
2010,2,22,HRB,Buy,100
2010,3,1,HRB,Sell,100
2010,10,18,HRB,Buy,100
2010,10,25,HRB,Sell,100
2010,12,27,HRB,Buy,100
2010,12,31,HRB,Sell,100
2010,4,22,HRL,Buy,100
2010,4,29,HRL,Sell,100
2010,7,28,HSP,Buy,100
2010,8,4,HSP,Sell,100
2010,4,9,HUM,Buy,100
2010,4,16,HUM,Sell,100
2010,12,15,HUM,Buy,100
2010,12,22,HUM,Sell,100
2010,4,6,ICE,Buy,100
2010,4,13,ICE,Sell,100
2010,12,22,INTC,Buy,100
2010,12,30,INTC,Sell,100
2010,4,7,ISRG,Buy,100
2010,4,14,ISRG,Sell,100
2010,10,13,ISRG,Buy,100
2010,10,20,ISRG,Sell,100
2010,10,20,ISRG,Buy,100
2010,10,27,ISRG,Sell,100
2010,8,6,JBL,Buy,100
2010,8,13,JBL,Sell,100
2010,4,21,JNPR,Buy,100
2010,4,28,JNPR,Sell,100
2010,10,15,JPM,Buy,100
2010,10,22,JPM,Sell,100
2010,10,8,K,Buy,100
2010,10,15,K,Sell,100
2010,10,26,K,Buy,100
2010,11,2,K,Sell,100
2010,11,9,KFT,Buy,100
2010,11,16,KFT,Sell,100
2010,3,15,KLAC,Buy,100
2010,3,22,KLAC,Sell,100
2010,12,31,KLAC,Buy,100
2010,12,31,KLAC,Sell,100
2010,10,26,KMB,Buy,100
2010,11,2,KMB,Sell,100
2010,3,22,KR,Buy,100
2010,3,29,KR,Sell,100
2010,12,2,KR,Buy,100
2010,12,9,KR,Sell,100
2010,11,3,KSS,Buy,100
2010,11,10,KSS,Sell,100
2010,10,22,LEG,Buy,100
2010,10,29,LEG,Sell,100
2010,10,20,LEN,Buy,100
2010,10,27,LEN,Sell,100
2010,7,22,LH,Buy,100
2010,7,29,LH,Sell,100
2010,4,7,LIFE,Buy,100
2010,4,14,LIFE,Sell,100
2010,10,25,LLY,Buy,100
2010,11,1,LLY,Sell,100
2010,6,17,LOW,Buy,100
2010,6,24,LOW,Sell,100
2010,10,18,LOW,Buy,100
2010,10,25,LOW,Sell,100
2010,3,15,LRCX,Buy,100
2010,3,22,LRCX,Sell,100
2010,12,7,LUV,Buy,100
2010,12,14,LUV,Sell,100
2010,10,26,LXK,Buy,100
2010,11,2,LXK,Sell,100
2010,12,14,LXK,Buy,100
2010,12,21,LXK,Sell,100
2010,12,17,LXK,Buy,100
2010,12,27,LXK,Sell,100
2010,9,8,MA,Buy,100
2010,9,15,MA,Sell,100
2010,12,16,MA,Buy,100
2010,12,23,MA,Sell,100
2010,10,15,MAT,Buy,100
2010,10,22,MAT,Sell,100
2010,7,22,MCK,Buy,100
2010,7,29,MCK,Sell,100
2010,7,28,MCK,Buy,100
2010,8,4,MCK,Sell,100
2010,4,21,MCO,Buy,100
2010,4,28,MCO,Sell,100
2010,4,22,MDT,Buy,100
2010,4,29,MDT,Sell,100
2010,4,22,MHP,Buy,100
2010,4,29,MHP,Sell,100
2010,2,24,MON,Buy,100
2010,3,3,MON,Sell,100
2010,4,6,MON,Buy,100
2010,4,13,MON,Sell,100
2010,4,14,MON,Buy,100
2010,4,21,MON,Sell,100
2010,9,28,MON,Buy,100
2010,10,5,MON,Sell,100
2010,12,14,MOS,Buy,100
2010,12,21,MOS,Sell,100
2010,4,14,MRK,Buy,100
2010,4,21,MRK,Sell,100
2010,4,21,MRK,Buy,100
2010,4,28,MRK,Sell,100
2010,11,5,MRK,Buy,100
2010,11,12,MRK,Sell,100
2010,11,2,MRO,Buy,100
2010,11,9,MRO,Sell,100
2010,10,12,MSI,Buy,100
2010,10,19,MSI,Sell,100
2010,10,14,MSI,Buy,100
2010,10,21,MSI,Sell,100
2010,9,28,MTB,Buy,100
2010,10,5,MTB,Sell,100
2010,10,6,MTB,Buy,100
2010,10,13,MTB,Sell,100
2010,3,18,NBR,Buy,100
2010,3,25,NBR,Sell,100
2010,7,27,NEM,Buy,100
2010,8,3,NEM,Sell,100
2010,7,22,NFLX,Buy,100
2010,7,29,NFLX,Sell,100
2010,3,24,NRG,Buy,100
2010,3,31,NRG,Sell,100
2010,12,8,NRG,Buy,100
2010,12,15,NRG,Sell,100
2010,4,21,NVDA,Buy,100
2010,4,28,NVDA,Sell,100
2010,11,5,NWL,Buy,100
2010,11,12,NWL,Sell,100
2010,11,9,NWL,Buy,100
2010,11,16,NWL,Sell,100
2010,10,22,PBCT,Buy,100
2010,10,29,PBCT,Sell,100
2010,8,4,PBI,Buy,100
2010,8,11,PBI,Sell,100
2010,9,10,PCG,Buy,100
2010,9,17,PCG,Sell,100
2010,3,24,PEG,Buy,100
2010,3,31,PEG,Sell,100
2010,4,22,PEP,Buy,100
2010,4,29,PEP,Sell,100
2010,3,4,PFE,Buy,100
2010,3,11,PFE,Sell,100
2010,4,21,PFE,Buy,100
2010,4,28,PFE,Sell,100
2010,11,8,PFE,Buy,100
2010,11,15,PFE,Sell,100
2010,4,7,PG,Buy,100
2010,4,14,PG,Sell,100
2010,8,3,PG,Buy,100
2010,8,10,PG,Sell,100
2010,12,16,PGR,Buy,100
2010,12,23,PGR,Sell,100
2010,4,7,PHM,Buy,100
2010,4,14,PHM,Sell,100
2010,11,3,PHM,Buy,100
2010,11,10,PHM,Sell,100
2010,4,26,PM,Buy,100
2010,5,3,PM,Sell,100
2010,4,20,POM,Buy,100
2010,4,27,POM,Sell,100
2010,10,22,PPL,Buy,100
2010,10,29,PPL,Sell,100
2010,11,9,PRGO,Buy,100
2010,11,16,PRGO,Sell,100
2010,9,29,PSA,Buy,100
2010,10,6,PSA,Sell,100
2010,8,4,PWR,Buy,100
2010,8,11,PWR,Sell,100
2010,11,3,PWR,Buy,100
2010,11,10,PWR,Sell,100
2010,3,1,QCOM,Buy,100
2010,3,8,QCOM,Sell,100
2010,4,22,QCOM,Buy,100
2010,4,29,QCOM,Sell,100
2010,6,17,QEP,Buy,100
2010,6,24,QEP,Sell,100
2010,6,21,QEP,Buy,100
2010,6,28,QEP,Sell,100
2010,11,3,RDC,Buy,100
2010,11,10,RDC,Sell,100
2010,10,26,RF,Buy,100
2010,11,2,RF,Sell,100
2010,8,5,ROST,Buy,100
2010,8,12,ROST,Sell,100
2010,12,15,ROST,Buy,100
2010,12,22,ROST,Sell,100
2010,7,27,RRC,Buy,100
2010,8,3,RRC,Sell,100
2010,11,11,RRD,Buy,100
2010,11,18,RRD,Sell,100
2010,11,5,RSG,Buy,100
2010,11,12,RSG,Sell,100
2010,8,3,RTN,Buy,100
2010,8,10,RTN,Sell,100
2010,12,15,RTN,Buy,100
2010,12,22,RTN,Sell,100
2010,3,29,SAI,Buy,100
2010,4,6,SAI,Sell,100
2010,6,17,SCHW,Buy,100
2010,6,24,SCHW,Sell,100
2010,7,22,SHW,Buy,100
2010,7,29,SHW,Sell,100
2010,8,2,SJM,Buy,100
2010,8,9,SJM,Sell,100
2010,8,5,SJM,Buy,100
2010,8,12,SJM,Sell,100
2010,12,8,SO,Buy,100
2010,12,15,SO,Sell,100
2010,12,15,SPG,Buy,100
2010,12,22,SPG,Sell,100
2010,7,22,SRCL,Buy,100
2010,7,29,SRCL,Sell,100
2010,11,9,SRE,Buy,100
2010,11,16,SRE,Sell,100
2010,10,15,STI,Buy,100
2010,10,22,STI,Sell,100
2010,4,21,STT,Buy,100
2010,4,28,STT,Sell,100
2010,3,30,STX,Buy,100
2010,4,7,STX,Sell,100
2010,9,16,SWN,Buy,100
2010,9,23,SWN,Sell,100
2010,12,3,SWY,Buy,100
2010,12,10,SWY,Sell,100
2010,12,23,SYMC,Buy,100
2010,12,31,SYMC,Sell,100
2010,3,16,TDC,Buy,100
2010,3,23,TDC,Sell,100
2010,11,9,TEG,Buy,100
2010,11,16,TEG,Sell,100
2010,10,26,THC,Buy,100
2010,11,2,THC,Sell,100
2010,10,21,TIE,Buy,100
2010,10,28,TIE,Sell,100
2010,12,2,TJX,Buy,100
2010,12,9,TJX,Sell,100
2010,12,13,TJX,Buy,100
2010,12,20,TJX,Sell,100
2010,7,27,TMO,Buy,100
2010,8,3,TMO,Sell,100
2010,8,5,TSN,Buy,100
2010,8,12,TSN,Sell,100
2010,8,9,TSN,Buy,100
2010,8,16,TSN,Sell,100
2010,9,22,TSN,Buy,100
2010,9,29,TSN,Sell,100
2010,4,7,TSO,Buy,100
2010,4,14,TSO,Sell,100
2010,9,29,TYC,Buy,100
2010,10,6,TYC,Sell,100
2010,4,14,UNH,Buy,100
2010,4,21,UNH,Sell,100
2010,11,9,UNM,Buy,100
2010,11,16,UNM,Sell,100
2010,9,9,V,Buy,100
2010,9,16,V,Sell,100
2010,9,13,V,Buy,100
2010,9,20,V,Sell,100
2010,12,16,V,Buy,100
2010,12,23,V,Sell,100
2010,11,10,VFC,Buy,100
2010,11,17,VFC,Sell,100
2010,9,17,VMC,Buy,100
2010,9,24,VMC,Sell,100
2010,11,9,VNO,Buy,100
2010,11,16,VNO,Sell,100
2010,11,11,VNO,Buy,100
2010,11,18,VNO,Sell,100
2010,4,15,VTR,Buy,100
2010,4,22,VTR,Sell,100
2010,7,22,WDC,Buy,100
2010,7,29,WDC,Sell,100
2010,10,15,WFC,Buy,100
2010,10,22,WFC,Sell,100
2010,10,8,WFM,Buy,100
2010,10,15,WFM,Sell,100
2010,9,13,WHR,Buy,100
2010,9,20,WHR,Sell,100
2010,4,13,WLP,Buy,100
2010,4,20,WLP,Sell,100
2010,11,8,WM,Buy,100
2010,11,15,WM,Sell,100
2010,4,13,WMT,Buy,100
2010,4,20,WMT,Sell,100
2010,8,5,WPO,Buy,100
2010,8,12,WPO,Sell,100
2010,10,26,X,Buy,100
2010,11,2,X,Sell,100
2010,11,3,XL,Buy,100
2010,11,10,XL,Sell,100
2010,10,21,XLNX,Buy,100
2010,10,28,XLNX,Sell,100
